ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
WP_PI3KAKT_SIGNALING	WP_PI3KAKT_SIGNALING	82/1319	339/8812	0.24188790560472	1.61600926777012	4.85261262860557	3.59762569808191e-06	0.000244965604351213	0.000201742455413971	ENSG00000017427/ENSG00000019991/ENSG00000037280/ENSG00000064300/ENSG00000077943/ENSG00000091136/ENSG00000091409/ENSG00000092020/ENSG00000101049/ENSG00000101280/ENSG00000102678/ENSG00000102755/ENSG00000105851/ENSG00000105976/ENSG00000110799/ENSG00000111713/ENSG00000112769/ENSG00000112964/ENSG00000113296/ENSG00000113578/ENSG00000113721/ENSG00000115904/ENSG00000117020/ENSG00000118515/ENSG00000120156/ENSG00000120332/ENSG00000121879/ENSG00000124253/ENSG00000127920/ENSG00000128052/ENSG00000132356/ENSG00000134853/ENSG00000135424/ENSG00000135862/ENSG00000136244/ENSG00000136869/ENSG00000137713/ENSG00000137809/ENSG00000138685/ENSG00000139679/ENSG00000140285/ENSG00000141506/ENSG00000144668/ENSG00000145623/ENSG00000145675/ENSG00000146592/ENSG00000146648/ENSG00000147145/ENSG00000150093/ENSG00000150630/ENSG00000154188/ENSG00000154229/ENSG00000155629/ENSG00000156475/ENSG00000157404/ENSG00000159110/ENSG00000160447/ENSG00000160712/ENSG00000161638/ENSG00000161958/ENSG00000162434/ENSG00000163359/ENSG00000165197/ENSG00000165699/ENSG00000167244/ENSG00000168477/ENSG00000168685/ENSG00000170962/ENSG00000171608/ENSG00000171862/ENSG00000172380/ENSG00000173511/ENSG00000182578/ENSG00000184371/ENSG00000185291/ENSG00000186469/ENSG00000189056/ENSG00000196569/ENSG00000198121/ENSG00000206384/ENSG00000213949/ENSG00000259207	82
WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY	WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY	34/1319	106/8812	0.320754716981132	2.14290414407713	4.96661551360516	6.52156515063827e-06	0.000407054358152339	0.000335231331427546	ENSG00000000971/ENSG00000003400/ENSG00000009724/ENSG00000026103/ENSG00000039537/ENSG00000068650/ENSG00000085265/ENSG00000092445/ENSG00000092969/ENSG00000112936/ENSG00000114698/ENSG00000116141/ENSG00000118004/ENSG00000125730/ENSG00000126759/ENSG00000127241/ENSG00000140545/ENSG00000149131/ENSG00000153208/ENSG00000159189/ENSG00000159403/ENSG00000160255/ENSG00000167601/ENSG00000169896/ENSG00000171860/ENSG00000173369/ENSG00000173372/ENSG00000182326/ENSG00000184500/ENSG00000197405/ENSG00000197766/ENSG00000203710/ENSG00000205403/ENSG00000259207	34
WP_SPINAL_CORD_INJURY	WP_SPINAL_CORD_INJURY	36/1319	117/8812	0.307692307692308	2.05563655449933	4.82258277161436	1.01506050932974e-05	0.000573160569487153	0.000472028801517071	ENSG00000026025/ENSG00000038427/ENSG00000064300/ENSG00000065320/ENSG00000081041/ENSG00000086991/ENSG00000089250/ENSG00000102524/ENSG00000103489/ENSG00000108691/ENSG00000116106/ENSG00000120738/ENSG00000121807/ENSG00000126861/ENSG00000127472/ENSG00000128016/ENSG00000131095/ENSG00000134318/ENSG00000135046/ENSG00000136244/ENSG00000136869/ENSG00000143226/ENSG00000145147/ENSG00000146648/ENSG00000154229/ENSG00000170345/ENSG00000172020/ENSG00000173369/ENSG00000173546/ENSG00000174175/ENSG00000174697/ENSG00000184347/ENSG00000188257/ENSG00000204472/ENSG00000204577/ENSG00000240583	36
WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION	WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION	64/1319	254/8812	0.251968503937008	1.68335591864512	4.63644176817164	1.07132816726571e-05	0.000573160569487153	0.000472028801517071	ENSG00000026103/ENSG00000027697/ENSG00000028137/ENSG00000064300/ENSG00000081041/ENSG00000081985/ENSG00000091181/ENSG00000092969/ENSG00000100368/ENSG00000101017/ENSG00000102524/ENSG00000106178/ENSG00000106799/ENSG00000107562/ENSG00000107779/ENSG00000108691/ENSG00000108700/ENSG00000110324/ENSG00000112175/ENSG00000112964/ENSG00000113594/ENSG00000115170/ENSG00000115604/ENSG00000115705/ENSG00000116678/ENSG00000120949/ENSG00000121807/ENSG00000121989/ENSG00000123612/ENSG00000125735/ENSG00000129048/ENSG00000136244/ENSG00000136634/ENSG00000137033/ENSG00000137070/ENSG00000137077/ENSG00000138379/ENSG00000139567/ENSG00000143869/ENSG00000144476/ENSG00000145777/ENSG00000146072/ENSG00000152785/ENSG00000153162/ENSG00000159110/ENSG00000160712/ENSG00000163513/ENSG00000163734/ENSG00000163736/ENSG00000163823/ENSG00000164136/ENSG00000168685/ENSG00000172458/ENSG00000174697/ENSG00000180871/ENSG00000181374/ENSG00000182578/ENSG00000184371/ENSG00000204217/ENSG00000266524/ENSG00000274736/ENSG00000275385/ENSG00000276409/ENSG00000277632	64
WP_COMPLEMENT_AND_COAGULATION_CASCADES	WP_COMPLEMENT_AND_COAGULATION_CASCADES	22/1319	58/8812	0.379310344827586	2.53410368356383	4.91781933912787	1.48353927038338e-05	0.000740780609011432	0.000610072991189234	ENSG00000000971/ENSG00000009724/ENSG00000039537/ENSG00000099937/ENSG00000110799/ENSG00000112936/ENSG00000125730/ENSG00000126218/ENSG00000127241/ENSG00000149131/ENSG00000159189/ENSG00000159403/ENSG00000171860/ENSG00000173369/ENSG00000173372/ENSG00000182326/ENSG00000184500/ENSG00000185010/ENSG00000197405/ENSG00000197766/ENSG00000203710/ENSG00000205403	22
WP_COMPLEMENT_ACTIVATION	WP_COMPLEMENT_ACTIVATION	12/1319	22/8812	0.545454545454545	3.64408298297608	5.20953687020056	1.80533664490377e-05	0.000845123216895575	0.000696004785469478	ENSG00000009724/ENSG00000039537/ENSG00000112936/ENSG00000125730/ENSG00000126759/ENSG00000127241/ENSG00000159189/ENSG00000159403/ENSG00000173369/ENSG00000173372/ENSG00000182326/ENSG00000197766	12
WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES	WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES	22/1319	59/8812	0.372881355932203	2.49115277367292	4.82144053034842	2.03525639934847e-05	0.000896710025360001	0.000738489318896719	ENSG00000000971/ENSG00000009724/ENSG00000039537/ENSG00000099937/ENSG00000110799/ENSG00000112936/ENSG00000125730/ENSG00000126218/ENSG00000127241/ENSG00000149131/ENSG00000159189/ENSG00000159403/ENSG00000171860/ENSG00000173369/ENSG00000173372/ENSG00000182326/ENSG00000184500/ENSG00000185010/ENSG00000197405/ENSG00000197766/ENSG00000203710/ENSG00000205403	22
WP_HIPPO_SIGNALING_REGULATION	WP_HIPPO_SIGNALING_REGULATION	31/1319	98/8812	0.316326530612245	2.11332023332457	4.6497702458446	2.24927720889273e-05	0.000935949238589251	0.000770804938252127	ENSG00000005249/ENSG00000027075/ENSG00000037280/ENSG00000064300/ENSG00000065675/ENSG00000071991/ENSG00000101542/ENSG00000102755/ENSG00000105976/ENSG00000113361/ENSG00000113721/ENSG00000115825/ENSG00000120156/ENSG00000128052/ENSG00000132356/ENSG00000134853/ENSG00000137693/ENSG00000137841/ENSG00000140945/ENSG00000141404/ENSG00000146648/ENSG00000150457/ENSG00000152284/ENSG00000154229/ENSG00000157404/ENSG00000166501/ENSG00000166949/ENSG00000179776/ENSG00000182578/ENSG00000182621/ENSG00000187079	31
WP_IL3_SIGNALING	WP_IL3_SIGNALING	19/1319	49/8812	0.387755102040816	2.59052157633334	4.68401558262521	3.93398180534023e-05	0.00155081703799991	0.00127718190467001	ENSG00000010810/ENSG00000033327/ENSG00000091181/ENSG00000100368/ENSG00000101336/ENSG00000107263/ENSG00000110395/ENSG00000114013/ENSG00000115904/ENSG00000126561/ENSG00000141968/ENSG00000145675/ENSG00000162434/ENSG00000168918/ENSG00000170345/ENSG00000171608/ENSG00000173757/ENSG00000185291/ENSG00000254087	19
WP_COMPLEMENTMEDIATED_INFLAMMATION_OF_PULMONARY_ALVEOLUS_IN_COVID19_HYPOTHETICAL_PATHWAY	WP_COMPLEMENTMEDIATED_INFLAMMATION_OF_PULMONARY_ALVEOLUS_IN_COVID19_HYPOTHETICAL_PATHWAY	8/1319	12/8812	0.666666666666667	4.45387920141521	5.0230044533043	6.95331030156976e-05	0.00260401470793787	0.00214454728248415	ENSG00000009724/ENSG00000039537/ENSG00000085265/ENSG00000112936/ENSG00000118004/ENSG00000125730/ENSG00000171860/ENSG00000197405	8
WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS	WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS	11/1319	22/8812	0.5	3.34040940106141	4.61122027738707	0.000115950355753528	0.0038893817902948	0.00320311675794077	ENSG00000109819/ENSG00000113580/ENSG00000122691/ENSG00000132170/ENSG00000134324/ENSG00000136244/ENSG00000150907/ENSG00000174697/ENSG00000181092/ENSG00000181856/ENSG00000245848	11
WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES	WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES	84/1319	382/8812	0.219895287958115	1.46908057428879	3.93253389382245	0.000116742726800456	0.0038893817902948	0.00320311675794077	ENSG00000011028/ENSG00000019169/ENSG00000024422/ENSG00000068781/ENSG00000073921/ENSG00000079482/ENSG00000084674/ENSG00000084754/ENSG00000085832/ENSG00000087237/ENSG00000088827/ENSG00000090659/ENSG00000092964/ENSG00000097007/ENSG00000100243/ENSG00000102189/ENSG00000105851/ENSG00000107611/ENSG00000107798/ENSG00000111405/ENSG00000112964/ENSG00000113790/ENSG00000115504/ENSG00000116005/ENSG00000116574/ENSG00000116690/ENSG00000117868/ENSG00000119688/ENSG00000119729/ENSG00000122971/ENSG00000123384/ENSG00000125733/ENSG00000126785/ENSG00000129048/ENSG00000130203/ENSG00000132356/ENSG00000132514/ENSG00000134339/ENSG00000134569/ENSG00000136011/ENSG00000136717/ENSG00000136960/ENSG00000138131/ENSG00000138796/ENSG00000144648/ENSG00000145362/ENSG00000147010/ENSG00000147852/ENSG00000151726/ENSG00000152672/ENSG00000153071/ENSG00000153246/ENSG00000158195/ENSG00000161944/ENSG00000164099/ENSG00000165029/ENSG00000166035/ENSG00000167315/ENSG00000167780/ENSG00000168079/ENSG00000170323/ENSG00000173208/ENSG00000173432/ENSG00000173548/ENSG00000173926/ENSG00000174697/ENSG00000175445/ENSG00000177575/ENSG00000178996/ENSG00000181092/ENSG00000182533/ENSG00000185739/ENSG00000187239/ENSG00000187957/ENSG00000188906/ENSG00000197959/ENSG00000197992/ENSG00000198399/ENSG00000205403/ENSG00000205726/ENSG00000213398/ENSG00000243244/ENSG00000255071/ENSG00000260314	84
WP_EXTRAFOLLICULAR_AND_FOLLICULAR_B_CELL_ACTIVATION_BY_SARSCOV2	WP_EXTRAFOLLICULAR_AND_FOLLICULAR_B_CELL_ACTIVATION_BY_SARSCOV2	24/1319	74/8812	0.324324324324324	2.16675204393173	4.2285896467517	0.000119433619728679	0.0038893817902948	0.00320311675794077	ENSG00000081237/ENSG00000101017/ENSG00000102524/ENSG00000107562/ENSG00000111732/ENSG00000112182/ENSG00000125730/ENSG00000126561/ENSG00000134954/ENSG00000136244/ENSG00000136634/ENSG00000136869/ENSG00000137077/ENSG00000137265/ENSG00000140545/ENSG00000140968/ENSG00000150907/ENSG00000158473/ENSG00000159110/ENSG00000160255/ENSG00000169554/ENSG00000178573/ENSG00000186265/ENSG00000203710	24
WP_HIPPOMERLIN_SIGNALING_DYSREGULATION	WP_HIPPOMERLIN_SIGNALING_DYSREGULATION	34/1319	121/8812	0.28099173553719	1.87725487001798	4.07653082047076	0.000136582041492907	0.00426249787825779	0.00351039808398435	ENSG00000005249/ENSG00000037280/ENSG00000064300/ENSG00000071991/ENSG00000077264/ENSG00000077943/ENSG00000091409/ENSG00000101542/ENSG00000102755/ENSG00000105976/ENSG00000113361/ENSG00000113721/ENSG00000120156/ENSG00000126016/ENSG00000128052/ENSG00000134853/ENSG00000135424/ENSG00000137693/ENSG00000137809/ENSG00000140945/ENSG00000144668/ENSG00000146648/ENSG00000150093/ENSG00000150457/ENSG00000157404/ENSG00000160255/ENSG00000161638/ENSG00000167641/ENSG00000169896/ENSG00000179776/ENSG00000182578/ENSG00000187079/ENSG00000213949/ENSG00000259207	34
WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION	WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION	17/1319	45/8812	0.377777777777778	2.52386488080195	4.29966229102103	0.000145708634847061	0.00436543070001794	0.00359516884296326	ENSG00000085662/ENSG00000107317/ENSG00000109819/ENSG00000122420/ENSG00000124212/ENSG00000132170/ENSG00000135046/ENSG00000136160/ENSG00000138772/ENSG00000151617/ENSG00000151632/ENSG00000163106/ENSG00000164111/ENSG00000168229/ENSG00000171522/ENSG00000187098/ENSG00000196139	17
WP_BURN_WOUND_HEALING	WP_BURN_WOUND_HEALING	32/1319	113/8812	0.283185840707965	1.89191328909673	4.00344921000597	0.000181618514556271	0.00523201028471719	0.0043088441105253	ENSG00000011465/ENSG00000019549/ENSG00000019991/ENSG00000026025/ENSG00000035862/ENSG00000049540/ENSG00000086991/ENSG00000087245/ENSG00000092969/ENSG00000101916/ENSG00000106100/ENSG00000107562/ENSG00000108691/ENSG00000113140/ENSG00000113721/ENSG00000118503/ENSG00000124491/ENSG00000128052/ENSG00000136244/ENSG00000136826/ENSG00000136869/ENSG00000149591/ENSG00000154589/ENSG00000164136/ENSG00000164342/ENSG00000166147/ENSG00000166949/ENSG00000174125/ENSG00000174807/ENSG00000180871/ENSG00000261371/ENSG00000271447	32
WP_MARKERS_OF_KIDNEY_CELL_LINEAGE	WP_MARKERS_OF_KIDNEY_CELL_LINEAGE	20/1319	59/8812	0.338983050847458	2.26468433970265	4.08918552223195	0.000221616340442275	0.00614780144412088	0.00506304777774553	ENSG00000011465/ENSG00000065320/ENSG00000077092/ENSG00000104332/ENSG00000107796/ENSG00000112837/ENSG00000113721/ENSG00000118526/ENSG00000128052/ENSG00000128918/ENSG00000135318/ENSG00000140285/ENSG00000146374/ENSG00000148400/ENSG00000157404/ENSG00000168646/ENSG00000170370/ENSG00000175084/ENSG00000196159/ENSG00000261371	20
WP_EBOLA_VIRUS_INFECTION_IN_HOST	WP_EBOLA_VIRUS_INFECTION_IN_HOST	35/1319	129/8812	0.271317829457364	1.81262525638991	3.90083340271794	0.000232680903457711	0.00622421416749377	0.00512597779797815	ENSG00000069869/ENSG00000070371/ENSG00000076662/ENSG00000085832/ENSG00000090659/ENSG00000091409/ENSG00000092445/ENSG00000105971/ENSG00000105974/ENSG00000108622/ENSG00000121879/ENSG00000128591/ENSG00000132514/ENSG00000135047/ENSG00000135077/ENSG00000136869/ENSG00000140545/ENSG00000145675/ENSG00000145850/ENSG00000146648/ENSG00000148180/ENSG00000150093/ENSG00000153208/ENSG00000161638/ENSG00000167601/ENSG00000167851/ENSG00000171608/ENSG00000182533/ENSG00000182566/ENSG00000184557/ENSG00000196924/ENSG00000204252/ENSG00000204592/ENSG00000213949/ENSG00000259207	35
WP_CHEMOKINE_SIGNALING	WP_CHEMOKINE_SIGNALING	42/1319	165/8812	0.254545454545455	1.70057205872217	3.81126535296127	0.00026969335658578	0.00689661127554659	0.00567973326887823	ENSG00000000938/ENSG00000015285/ENSG00000067900/ENSG00000068831/ENSG00000078295/ENSG00000101336/ENSG00000105851/ENSG00000106178/ENSG00000107562/ENSG00000115904/ENSG00000116473/ENSG00000117020/ENSG00000121281/ENSG00000121807/ENSG00000121879/ENSG00000127314/ENSG00000127920/ENSG00000129467/ENSG00000134318/ENSG00000134516/ENSG00000137077/ENSG00000137841/ENSG00000138031/ENSG00000141506/ENSG00000141968/ENSG00000145675/ENSG00000155849/ENSG00000158517/ENSG00000163734/ENSG00000163736/ENSG00000163823/ENSG00000166501/ENSG00000171608/ENSG00000172380/ENSG00000173757/ENSG00000174233/ENSG00000180871/ENSG00000182621/ENSG00000186469/ENSG00000198873/ENSG00000254087/ENSG00000277632	42
WP_REGULATION_OF_ACTIN_CYTOSKELETON	WP_REGULATION_OF_ACTIN_CYTOSKELETON	39/1319	150/8812	0.26	1.73701288855193	3.81960765100978	0.000276753715766816	0.00689661127554659	0.00567973326887823	ENSG00000015285/ENSG00000065534/ENSG00000067900/ENSG00000077264/ENSG00000102606/ENSG00000102678/ENSG00000105851/ENSG00000107242/ENSG00000113578/ENSG00000113721/ENSG00000115904/ENSG00000121879/ENSG00000129675/ENSG00000133056/ENSG00000133818/ENSG00000134318/ENSG00000134853/ENSG00000136002/ENSG00000137710/ENSG00000138685/ENSG00000140285/ENSG00000141298/ENSG00000141506/ENSG00000141968/ENSG00000145675/ENSG00000146648/ENSG00000147065/ENSG00000148180/ENSG00000150760/ENSG00000158195/ENSG00000160808/ENSG00000161958/ENSG00000165410/ENSG00000170458/ENSG00000171608/ENSG00000172380/ENSG00000196468/ENSG00000205542/ENSG00000213949	39
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	9/1319	17/8812	0.529411764705882	3.53690407171208	4.39256014108676	0.000285440520082703	0.00689661127554659	0.00567973326887823	ENSG00000039537/ENSG00000110876/ENSG00000112936/ENSG00000125730/ENSG00000136244/ENSG00000150093/ENSG00000160255/ENSG00000162692/ENSG00000174175	9
WP_GPCRS_CLASS_B_SECRETINLIKE	WP_GPCRS_CLASS_B_SECRETINLIKE	11/1319	24/8812	0.458333333333333	3.06204195097296	4.24390081448827	0.000307366459666041	0.00697628722090498	0.00574535072932376	ENSG00000064989/ENSG00000065325/ENSG00000078549/ENSG00000080293/ENSG00000106113/ENSG00000123146/ENSG00000144407/ENSG00000150471/ENSG00000160801/ENSG00000162618/ENSG00000173698	11
WP_TRIACYLGLYCERIDE_SYNTHESIS	WP_TRIACYLGLYCERIDE_SYNTHESIS	11/1319	24/8812	0.458333333333333	3.06204195097296	4.24390081448827	0.000307366459666041	0.00697628722090498	0.00574535072932376	ENSG00000026652/ENSG00000062282/ENSG00000067113/ENSG00000079435/ENSG00000119927/ENSG00000162407/ENSG00000166035/ENSG00000167588/ENSG00000169692/ENSG00000175445/ENSG00000177666	11
