ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0006260	DNA replication	68/1849	266/15223	0.255639097744361	2.10470199294884	6.75829840964115	1.16381813201102e-09	4.12309023676994e-07	4.01712153317104e-07	ENSG00000005156/ENSG00000014138/ENSG00000039650/ENSG00000049541/ENSG00000051180/ENSG00000062822/ENSG00000065268/ENSG00000065328/ENSG00000070501/ENSG00000073111/ENSG00000085840/ENSG00000091651/ENSG00000093009/ENSG00000094804/ENSG00000099804/ENSG00000099821/ENSG00000101003/ENSG00000101213/ENSG00000102221/ENSG00000103423/ENSG00000104738/ENSG00000104889/ENSG00000105486/ENSG00000105619/ENSG00000106628/ENSG00000107815/ENSG00000111602/ENSG00000115274/ENSG00000124535/ENSG00000127586/ENSG00000132646/ENSG00000136518/ENSG00000140534/ENSG00000143476/ENSG00000145386/ENSG00000149554/ENSG00000154920/ENSG00000159259/ENSG00000159335/ENSG00000160949/ENSG00000160957/ENSG00000161036/ENSG00000163794/ENSG00000163875/ENSG00000164045/ENSG00000166803/ENSG00000167513/ENSG00000167670/ENSG00000167900/ENSG00000167967/ENSG00000168496/ENSG00000169592/ENSG00000169689/ENSG00000170312/ENSG00000174371/ENSG00000174943/ENSG00000175279/ENSG00000175643/ENSG00000175792/ENSG00000178295/ENSG00000183207/ENSG00000183763/ENSG00000184428/ENSG00000189057/ENSG00000197299/ENSG00000197774/ENSG00000204371/ENSG00000205309	68
GO:0007052	mitotic spindle organization	42/1849	131/15223	0.320610687022901	2.63961951787432	7.00775619485687	1.43709973531638e-09	4.66698139043993e-07	4.54703398709313e-07	ENSG00000013810/ENSG00000064102/ENSG00000075702/ENSG00000080986/ENSG00000087586/ENSG00000088325/ENSG00000089685/ENSG00000090889/ENSG00000099812/ENSG00000101057/ENSG00000101421/ENSG00000112742/ENSG00000117399/ENSG00000117650/ENSG00000119383/ENSG00000123473/ENSG00000125898/ENSG00000126787/ENSG00000130479/ENSG00000130724/ENSG00000131462/ENSG00000134057/ENSG00000134222/ENSG00000134690/ENSG00000137807/ENSG00000138160/ENSG00000138778/ENSG00000143228/ENSG00000145632/ENSG00000152253/ENSG00000161800/ENSG00000163808/ENSG00000166851/ENSG00000178999/ENSG00000180198/ENSG00000198901/ENSG00000204388/ENSG00000204389/ENSG00000204899/ENSG00000213024/ENSG00000237649/ENSG00000276043	42
GO:0007094	mitotic spindle assembly checkpoint signaling	23/1849	49/15223	0.469387755102041	3.86451584419598	7.46745963734061	1.89609855923622e-09	4.9260640568957e-07	4.79945789695792e-07	ENSG00000071539/ENSG00000080986/ENSG00000089685/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000122952/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	23
GO:0071173	spindle assembly checkpoint signaling	23/1849	49/15223	0.469387755102041	3.86451584419598	7.46745963734061	1.89609855923622e-09	4.9260640568957e-07	4.79945789695792e-07	ENSG00000071539/ENSG00000080986/ENSG00000089685/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000122952/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	23
GO:0071174	mitotic spindle checkpoint signaling	23/1849	49/15223	0.469387755102041	3.86451584419598	7.46745963734061	1.89609855923622e-09	4.9260640568957e-07	4.79945789695792e-07	ENSG00000071539/ENSG00000080986/ENSG00000089685/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000122952/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	23
GO:0034728	nucleosome organization	35/1849	100/15223	0.35	2.88158464034613	7.01905164794445	2.47307815379151e-09	6.02349097832846e-07	5.86867953995131e-07	ENSG00000073111/ENSG00000105011/ENSG00000113648/ENSG00000122390/ENSG00000127616/ENSG00000137309/ENSG00000156802/ENSG00000158406/ENSG00000159259/ENSG00000163041/ENSG00000164104/ENSG00000167670/ENSG00000168298/ENSG00000180596/ENSG00000181218/ENSG00000184678/ENSG00000184897/ENSG00000185130/ENSG00000185420/ENSG00000187837/ENSG00000188486/ENSG00000189060/ENSG00000197238/ENSG00000197409/ENSG00000204209/ENSG00000213551/ENSG00000233822/ENSG00000270882/ENSG00000273802/ENSG00000274290/ENSG00000274641/ENSG00000276180/ENSG00000276966/ENSG00000277157/ENSG00000278828	35
GO:0031577	spindle checkpoint signaling	23/1849	50/15223	0.46	3.78722552731206	7.33998274753532	3.10909780069021e-09	6.84718718115272e-07	6.67120569464173e-07	ENSG00000071539/ENSG00000080986/ENSG00000089685/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000122952/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	23
GO:0051783	regulation of nuclear division	43/1849	139/15223	0.309352517985612	2.54692989794211	6.81229468736287	3.16267306288809e-09	6.84718718115272e-07	6.67120569464173e-07	ENSG00000071539/ENSG00000080986/ENSG00000087586/ENSG00000089685/ENSG00000103056/ENSG00000105325/ENSG00000111247/ENSG00000112742/ENSG00000117399/ENSG00000117650/ENSG00000117724/ENSG00000122952/ENSG00000126787/ENSG00000127564/ENSG00000134057/ENSG00000134690/ENSG00000135476/ENSG00000137804/ENSG00000141552/ENSG00000143228/ENSG00000149554/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156509/ENSG00000156970/ENSG00000158402/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000167657/ENSG00000169679/ENSG00000175063/ENSG00000175756/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000179218/ENSG00000180198/ENSG00000184661/ENSG00000205629/ENSG00000213024	43
GO:0007051	spindle organization	55/1849	201/15223	0.27363184079602	2.25283802727843	6.64817942381453	3.34680926733998e-09	6.86448195517047e-07	6.68805597080073e-07	ENSG00000013810/ENSG00000064102/ENSG00000075702/ENSG00000076382/ENSG00000080986/ENSG00000087586/ENSG00000088325/ENSG00000089685/ENSG00000090889/ENSG00000092820/ENSG00000099812/ENSG00000101057/ENSG00000101421/ENSG00000105568/ENSG00000112742/ENSG00000117399/ENSG00000117650/ENSG00000119383/ENSG00000123473/ENSG00000125898/ENSG00000126787/ENSG00000127423/ENSG00000128944/ENSG00000130479/ENSG00000130724/ENSG00000131462/ENSG00000134057/ENSG00000134222/ENSG00000134690/ENSG00000135476/ENSG00000137807/ENSG00000138160/ENSG00000138778/ENSG00000143228/ENSG00000145632/ENSG00000152253/ENSG00000154839/ENSG00000157456/ENSG00000161800/ENSG00000163808/ENSG00000164934/ENSG00000165480/ENSG00000166851/ENSG00000168061/ENSG00000169220/ENSG00000178999/ENSG00000180198/ENSG00000198901/ENSG00000204388/ENSG00000204389/ENSG00000204899/ENSG00000213024/ENSG00000237649/ENSG00000249115/ENSG00000276043	55
GO:1902850	microtubule cytoskeleton organization involved in mitosis	48/1849	165/15223	0.290909090909091	2.39508333743055	6.69934174213691	3.8134376603766e-09	7.23758260594789e-07	7.05156745665466e-07	ENSG00000013810/ENSG00000064102/ENSG00000075702/ENSG00000080986/ENSG00000087586/ENSG00000088325/ENSG00000089685/ENSG00000090889/ENSG00000099812/ENSG00000101057/ENSG00000101421/ENSG00000112742/ENSG00000115163/ENSG00000117399/ENSG00000117650/ENSG00000119383/ENSG00000123473/ENSG00000125898/ENSG00000126787/ENSG00000130479/ENSG00000130724/ENSG00000131462/ENSG00000134057/ENSG00000134222/ENSG00000134690/ENSG00000135476/ENSG00000137804/ENSG00000137807/ENSG00000138160/ENSG00000138778/ENSG00000143228/ENSG00000145632/ENSG00000152253/ENSG00000161800/ENSG00000163808/ENSG00000164109/ENSG00000166851/ENSG00000170312/ENSG00000178999/ENSG00000180198/ENSG00000186193/ENSG00000198901/ENSG00000204388/ENSG00000204389/ENSG00000204899/ENSG00000213024/ENSG00000237649/ENSG00000276043	48
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	34/1849	97/15223	0.350515463917526	2.88582850579583	6.92786905193551	3.98971541132294e-09	7.23758260594789e-07	7.05156745665466e-07	ENSG00000011332/ENSG00000013810/ENSG00000071539/ENSG00000077080/ENSG00000080986/ENSG00000089685/ENSG00000094804/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000122952/ENSG00000126787/ENSG00000127616/ENSG00000134057/ENSG00000134690/ENSG00000135476/ENSG00000136518/ENSG00000138778/ENSG00000141552/ENSG00000143228/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000175063/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	34
GO:0030071	regulation of mitotic metaphase/anaphase transition	33/1849	93/15223	0.354838709677419	2.92142221601912	6.91064323723386	4.72219593526786e-09	7.23758260594789e-07	7.05156745665466e-07	ENSG00000011332/ENSG00000071539/ENSG00000077080/ENSG00000080986/ENSG00000089685/ENSG00000094804/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000122952/ENSG00000126787/ENSG00000127616/ENSG00000134057/ENSG00000134690/ENSG00000135476/ENSG00000136518/ENSG00000138778/ENSG00000141552/ENSG00000143228/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000175063/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	33
GO:0033045	regulation of sister chromatid segregation	36/1849	107/15223	0.336448598130841	2.77001460754234	6.83162395459718	4.97948767197705e-09	7.23758260594789e-07	7.05156745665466e-07	ENSG00000011332/ENSG00000013810/ENSG00000071539/ENSG00000077080/ENSG00000080986/ENSG00000089685/ENSG00000094804/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000122952/ENSG00000126787/ENSG00000127616/ENSG00000134057/ENSG00000134690/ENSG00000135476/ENSG00000136518/ENSG00000138778/ENSG00000141552/ENSG00000143228/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000170312/ENSG00000175063/ENSG00000175643/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	36
GO:0033046	negative regulation of sister chromatid segregation	23/1849	51/15223	0.450980392156863	3.71296620324712	7.21575384667244	5.01449141289692e-09	7.23758260594789e-07	7.05156745665466e-07	ENSG00000071539/ENSG00000080986/ENSG00000089685/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000122952/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	23
GO:0033048	negative regulation of mitotic sister chromatid segregation	23/1849	51/15223	0.450980392156863	3.71296620324712	7.21575384667244	5.01449141289692e-09	7.23758260594789e-07	7.05156745665466e-07	ENSG00000071539/ENSG00000080986/ENSG00000089685/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000122952/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	23
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	23/1849	51/15223	0.450980392156863	3.71296620324712	7.21575384667244	5.01449141289692e-09	7.23758260594789e-07	7.05156745665466e-07	ENSG00000071539/ENSG00000080986/ENSG00000089685/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000122952/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	23
GO:2000816	negative regulation of mitotic sister chromatid separation	23/1849	51/15223	0.450980392156863	3.71296620324712	7.21575384667244	5.01449141289692e-09	7.23758260594789e-07	7.05156745665466e-07	ENSG00000071539/ENSG00000080986/ENSG00000089685/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000122952/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	23
GO:0045839	negative regulation of mitotic nuclear division	25/1849	59/15223	0.423728813559322	3.48860125949895	7.12111647844979	5.29814138459471e-09	7.37387749134485e-07	7.18435938880944e-07	ENSG00000071539/ENSG00000080986/ENSG00000089685/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000122952/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000149554/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000175756/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	25
GO:1905818	regulation of chromosome separation	29/1849	76/15223	0.381578947368421	3.14157723947511	6.95906480718254	5.95668148638623e-09	8.00454750084384e-07	7.79882037074234e-07	ENSG00000071539/ENSG00000080986/ENSG00000089685/ENSG00000109805/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000121152/ENSG00000122952/ENSG00000126787/ENSG00000134057/ENSG00000134690/ENSG00000135476/ENSG00000141552/ENSG00000143228/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000175063/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	29
GO:0044784	metaphase/anaphase transition of cell cycle	34/1849	99/15223	0.343434343434343	2.82752894002218	6.7830056825832	7.27895537776385e-09	9.3857425588789e-07	9.14451694552522e-07	ENSG00000011332/ENSG00000013810/ENSG00000071539/ENSG00000077080/ENSG00000080986/ENSG00000089685/ENSG00000094804/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000122952/ENSG00000126787/ENSG00000127616/ENSG00000134057/ENSG00000134690/ENSG00000135476/ENSG00000136518/ENSG00000138778/ENSG00000141552/ENSG00000143228/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000175063/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	34
GO:0051784	negative regulation of nuclear division	26/1849	64/15223	0.40625	3.34469645754462	6.98899923200174	7.70816745338803e-09	9.3857425588789e-07	9.14451694552522e-07	ENSG00000071539/ENSG00000080986/ENSG00000089685/ENSG00000112742/ENSG00000117399/ENSG00000117724/ENSG00000122952/ENSG00000134057/ENSG00000134690/ENSG00000143228/ENSG00000149554/ENSG00000152253/ENSG00000154473/ENSG00000154839/ENSG00000156509/ENSG00000156970/ENSG00000161888/ENSG00000164109/ENSG00000165480/ENSG00000166851/ENSG00000169679/ENSG00000175756/ENSG00000177602/ENSG00000178295/ENSG00000178999/ENSG00000205629	26
